video_id	title	url	channel_name	upload_date	duration_seconds	view_count	like_count	description
T3hJr8-AgT0	Trump's Security Strategy: Economic Benefits from Russia Revealed #shorts	https://www.youtube.com/watch?v=T3hJr8-AgT0	Promethean Updates	20251229	19	31464	2204	*Get our FREE Newsletter at* https://www.PrometheanAction.com. Trump's National Security Strategy sidesteps labeling Russia a major threat. Instead; it focuses on potential economic gains through partnership; highlighting trade benefits and access to vital materials for economic growth. #TrumpStrategy #RussiaRelations #EconomicPartnership #NationalSecurity
IefhYu8ct9s	Trump Rejects European Peace Plan #shorts	https://www.youtube.com/watch?v=IefhYu8ct9s	Promethean Updates	20251229	23	47883	3400	*Get our FREE Newsletter at* https://www.PrometheanAction.com. President Trump; after a call with Putin and welcoming Zelensky; rejected every plank of the European peace plan at Mar-a-Lago. He views the proposal as a plan for escalating the war. #Trump #Putin #Zelensky #Ukraine #PeacePlan
gUz1pfJlQWg	The Real Battle of 2026 #shorts	https://www.youtube.com/watch?v=gUz1pfJlQWg	Promethean Updates	20251229	93	25521	4173	*Get our FREE Newsletter at* https://www.PrometheanAction.com. While Trump fights Democrats; a quiet effort rebuilds the Never Trump faction with British backing. Their goal: sabotage peace; target mid-terms; and rebuild for 2028. But Trump's economic revolution changes everything. Join Promethean Action to revive the American system! #NeverTrump #Trump2028 #EconomicRevolution #PrometheanAction
zPMIBoex0e0	Trump?s Mar-a-Lago ULTIMATUM: Rejects Europe?s War Plan	https://www.youtube.com/watch?v=zPMIBoex0e0	Promethean Updates	20251229	945	143168	20111	*Get our FREE Newsletter at* https://www.PrometheanAction.com ? In this episode of The Monday Brief; Barbara Boyd reports on President Trump's impactful day at Mar-a-Lago; which began with a significant call with President Putin and included a meeting with Ukraine's President Zelensky. Boyd discusses Trump's rejection of European peace plans; his strategies to revive the U.S. economy through trade; and his views on globalist influences. The episode also examines Trump's peace negotiations with Russia and Ukraine; including new working groups for security and economic reconstruction. Additionally; Boyd presents insights into Jeffrey Epstein's connections to George HW Bush and illicit operations dating back to the Reagan administration. Finally; Boyd emphasizes the importance of Trump's peace and development policies for America's future.  ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Monday Brief - Trump?s Mar-a-Lago ULTIMATUM: Rejects Europe?s War Plan - December 29; 2025 02:27 Trump Neuters the Mad European Plan for War 07:30 So; Is Peace; America First? 11:54 An Interesting Take on Jeffrey Epstein; Was he a Bushie?
fgSybSC9YlI	Trump's Winning; London's Plan B Revealed! #shorts	https://www.youtube.com/watch?v=fgSybSC9YlI	Promethean Updates	20251227	45	186178	18970	*Get our FREE Newsletter at* https://www.PrometheanAction.com. London insiders admit Trump's lead & prep a backup plan. Can't stop him? Outlast him by turning to Mike Pence. Empire's long game revealed from Chatham House. #Trump #MikePence #BritishEmpire #ChathamHouse #London
nkMdCYHkKmg	Trump's Peace Plan vs. EU's War Loan Trap #shorts	https://www.youtube.com/watch?v=nkMdCYHkKmg	Promethean Updates	20251226	64	42223	4390	EU ties Ukraine loan repayment to military victory; incentivizing war. Orb n: "Russia would have to be defeated." Trump's team seeks peace; but EU/UK need conflict to save their investment. *Get our FREE Newsletter at* https://www.PrometheanAction.com. #UkraineWar #EUFinance #TrumpPeace #Orb n #WarLoans
ithnxWMy3wI	Trump's Secret War: The British Plan & His Economic Counterattack #shorts	https://www.youtube.com/watch?v=ithnxWMy3wI	Promethean Updates	20251226	88	35280	5796	*Get our FREE Newsletter at* https://www.PrometheanAction.com. While Trump battles enemies; a quiet effort aims to rebuild the Never Trump faction with British backing. Their goal? To seize control in 2026 or 2028. But they underestimate Trump's economic revolution. #Trump #NeverTrump #RepublicanParty #EconomicRevolution #GrandStrategy
d8zcw58hcy4	Rubio BANS British Censors Interfering in US Elections! #shorts	https://www.youtube.com/watch?v=d8zcw58hcy4	Promethean Updates	20251226	54	240052	17810	*Get our FREE Newsletter at* https://www.PrometheanAction.com. Marco Rubio bans British agents silencing Americans and interfering in US elections. The US says your policies of censorship; open borders; and the war in Ukraine aren't our policies. #BritishEmpire #MarcoRubio #USElections #Censorship #DonaldTrump
lIDqfYKlDMw	UK/EU Sabotage Ukraine Peace & Target Trump 2026! #shorts	https://www.youtube.com/watch?v=lIDqfYKlDMw	Promethean Updates	20251225	18	39119	3155	*Get our FREE Newsletter at* https://www.PrometheanAction.com. Are Britain and Europe delaying peace in Ukraine? Uncover the alleged Trojan horse strategy inside the Republican Party and how Trump's economic plans could counter it. #Ukraine #TrojanHorse #Trump #RepublicanParty #EconomicStrategy
ndnyUTNnU8I	J.D. Vance Defends Trump's Bold Vision at Turning Point #shorts	https://www.youtube.com/watch?v=ndnyUTNnU8I	Promethean Updates	20251224	49	22842	2458	*Get our FREE Newsletter at* https://www.PrometheanAction.com. JD Vance at AmFest: Trump launched a full-scale war on globalists; aiming to rebuild an economy where young Americans can buy homes; raise families; and build the nation's future. #JDVance #AmFest #Trump #Globalists #TurningPoint
lv-TdvPMeh4	Rubio Drops Hammer: Britain?s Secret Plot to Outlast Trump	https://www.youtube.com/watch?v=lv-TdvPMeh4	Promethean Updates	20251224	961	409157	48930	*Get our FREE Newsletter at* https://www.PrometheanAction.com ? In this episode; host Susan Kokinda discusses Secretary of State Marco Rubio's recent decision to ban five British and European agents attempting to interfere in US elections and silence Americans. Kokinda delves into the broader implications of this move; focusing on how the British Empire's influence is being challenged by Donald Trump's policies. She highlights the strategic maneuvers by British establishment figures; notably Mike Pence's alignment with European policies; and outlines Trump's economic strategies to bolster the American working class and reduce European influence. Kokinda emphasizes the importance of supporting Trump's initiatives to ensure sustainable economic growth and political sovereignty for the US while promoting Promethean Action's role in this movement.  ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Midweek Update - Rubio Drops Hammer: Britain?s Secret Plot to Outlast Trump - December 24; 2025 02:10 Censorship Weapon Neutralized: Britain's Ukraine War Trap 05:56 Mike Pence: Britain's Trojan Horse For The 2026 Takeover 10:36 The American System Returns
IBAngbz6AG0	Patriots Rise: Truth Prevails Over Smear Campaigns #shorts	https://www.youtube.com/watch?v=IBAngbz6AG0	Promethean Updates	20251223	21	28081	2340	*Get our FREE Newsletter at* https://www.PrometheanAction.com. They tried to bury the truth with a Hollywood smear campaign. But 30;000 young patriots stood up; refusing pessimism and rejecting psywar. #CharlieKirk #Epstein #SmearCampaign #Psywar #Midterms
fvYUiRx5qfI	AI Assassins? Inside Online Surveillance and Manipulation #shorts	https://www.youtube.com/watch?v=fvYUiRx5qfI	Promethean Updates	20251223	27	29060	2419	*Get our FREE Newsletter at* https://www.PrometheanAction.com. Could internet surveillance and algorithmic programming create assassins or terrorists? The cases of Tyler Robinson and Thomas Matthew Crooks suggest this is a priority investigation. #InternetSurveillance #Assassins #Terrorists #TylerRobinson #ThomasMatthewCrooks
UqbkQnNqVqA	Trump's Secret: Obama's Plot Against Him Revealed #shorts	https://www.youtube.com/watch?v=UqbkQnNqVqA	Promethean Updates	20251223	54	123777	12376	Why was President Trump silent over Rob Reiner's death? Discover the shocking story of Hollywood; intelligence agencies; and a committee formed to bring down Trump. The truth behind the headlines revealed. *Get our FREE Newsletter at* https://www.PrometheanAction.com. #RobReiner #DonaldTrump #HollywoodSecrets #DeepState #PoliticalIntrigue
F56VPb6WHXE	Strategic Overview - Counter-Revolution in America's Youth - December 22; 2025	https://www.youtube.com/watch?v=F56VPb6WHXE	Promethean In-Depth	20251223	2185	8606	524	Get our FREE Newsletter at https://www.PrometheanAction.com ? Mike Steger delves into the ongoing cultural revolution targeting America's youth since 1945 and presents a counter-revolution spearheaded by key figures like Tucker Carlson and JD Vance. Steger discusses the historical backdrop of conformity and paranoia; the hedonism of the 1960s; and the subsequent disillusionment of later generations. Highlighting President Trump's contributions and recent advancements in science and technology; Steger calls for a revival of American identity based on Christian principles and a commitment to the nation's future. This episode provides a comprehensive overview of political; cultural; and technological efforts to restore America's core values and ensure its prosperity.  ACCESS THE ENTIRE SHOW; WITH QUESTIONS AND ANSWER SESSION: https://www.prometheanaction.com/strategic-overview-counter-revolution-in-americas-youth-december-22-2025/  00:00 Introduction: The Attack on America's Youth 00:25 Historical Context: The Cultural Revolution Since 1945 01:45 The Baby Boomer Generation: Criticism and Contributions 03:08 Conformity and Paranoia: The 1940s and 1950s 04:40 The 1960s: A Decade of Rebellion and Escapism 06:19 Generational Shifts: From Boomers to Millennials 08:21 The Millennial Struggle: Broken Promises and Disillusionment 10:31 The Zoomer Generation: A New Hope 11:47 The Role of Christianity in American Identity 15:47 Turning Point America Fest: Key Speeches and Messages 25:44 President Trump's Policies: A Vision for the Future 35:45 Conclusion: A Call to Action
rkjWMJP68kM	Trump Bets BIG on Fusion Power: Economic Boom Ahead? #shorts	https://www.youtube.com/watch?v=rkjWMJP68kM	Promethean Updates	20251222	39	16438	1763	Get our FREE Newsletter at https://www.PrometheanAction.com. Trump bets his name and Truth Social on commercial fusion power?something globalists have dreaded for 50 years. The nation that wins fusion dominates the next century's economy and military. #FusionPower #Trump #TruthSocial #EconomicBoom
tNG6XQ0VvrU	US Economy: Affordability Crisis vs. Real Picture Explained #shorts	https://www.youtube.com/watch?v=tNG6XQ0VvrU	Promethean Updates	20251222	67	26959	3314	Get our FREE Newsletter at https://www.PrometheanAction.com. Energy prices are down; rents are sliding; and wages are rising faster than inflation. Trump's tariffs brought $17T in investment; boosting manufacturing and jobs for American citizens. #EconomicPolicy #Inflation #ManufacturingJobs #USATariffs
